Uniprot_A	Uniprot_B	Interaction	Protein_A_idx	Protein_B_idx
O14556	Q9BZR6	0	45	168
P04035	P01579	0	107	236
O14939	P14859	0	430	539
P34998	Q96CV9	0	703	774
P01008	Q07666	0	339	746
Q96JS3	P04054	0	142	609
Q5FWF5	P40189	0	465	567
P24593	Q8N165	0	453	643
Q15650	P10253	0	777	787
P07858	P62760	0	37	614
Q92673	P19793	0	11	323
P02741	Q8N5D0	0	576	642
P22001	Q13148	0	408	691
Q9Y2S7	P51948	0	627	740
P16220	P25942	0	468	561
P51606	P24522	0	266	571
Q86UG4	P21917	0	271	673
P30519	P23560	0	263	662
P46527	O94779	0	512	521
P24386	P08069	0	211	217
P41235	P14780	0	503	516
P42898	O43184	0	363	758
P50052	P05019	0	99	505
Q5K651	P57723	0	734	762
Q9UQB3	P21397	0	1	307
P11137	P01106	0	79	601
P36575	P06241	0	792	816
P08922	P55210	0	47	513
O43189	P42892	0	296	366
Q92793	P11597	0	480	530
P57723	P22694	0	762	806
P02654	P10253	0	753	787
Q13155	Q9ULK4	0	651	799
P14550	Q9NUM4	0	337	371
P05230	P15529	0	572	802
P13945	Q92769	0	569	683
P05093	Q9BTE1	0	297	813
O76074	P13945	0	395	569
Q92185	O60502	0	188	204
P35408	P09874	0	736	752
P34932	P50406	0	625	714
Q02297	P21266	0	203	807
Q6XZF7	Q07869	0	112	809
P21397	O60603	0	307	317
P12277	O43184	0	699	758
P23560	P15529	0	662	802
O00213	P57723	0	729	762
Q9BRK5	Q13148	0	604	691
P56817	Q9C0B1	0	175	291
P98155	O15527	0	227	229
P30047	Q7Z6L0	0	38	244
P63000	O96017	0	44	499
P23945	Q07812	0	705	773
O75581	P04141	0	21	712
Q6UB35	O76070	0	26	394
P14780	P41594	0	516	748
P25705	P01160	0	785	795
P36956	P11717	0	320	669
Q13133	Q8IV08	0	603	633
P17735	P05155	0	406	508
P09172	O15524	0	387	507
P02655	Q9NZ42	0	193	660
Q16082	P08913	0	25	281
P42898	Q99726	0	363	641
Q9NZC7	Q9ULV1	0	148	310
P15036	Q92902	0	304	622
Q9UI47	Q9NRX1	0	377	533
P11717	P57723	0	669	762
P38398	P10635	0	551	587
P18146	P08133	0	256	349
P27169	Q13127	0	136	141
O15527	Q86WG3	0	229	275
P04216	Q9P2K8	0	764	788
Q16739	O15350	0	328	789
Q9BT17	Q05639	0	76	274
P08247	P21266	0	677	807
A4D1B5	P07900	0	209	637
P19320	P63098	0	58	448
Q13315	Q9BVK6	0	726	751
Q15485	Q01113	0	292	543
Q9Y5Z0	O00712	0	272	584
P01583	Q13133	0	573	603
Q01113	Q86TM6	0	543	770
Q86WG3	Q92542	0	275	690
Q9UQ07	P24593	0	353	453
P08247	O43184	0	677	758
O75553	P08603	0	445	815
P51693	P08603	0	732	815
Q8NBJ4	P10636	0	547	588
P08588	O00116	0	238	380
P24386	P12830	0	211	730
P50591	P41235	0	138	503
P06213	P05112	0	124	391
P17600	P51811	0	294	650
Q8IX18	Q9NZJ5	0	220	493
Q9NRX1	Q05586	0	533	768
Q8IX18	P63098	0	220	448
Q6X4U4	P28845	0	186	520
P55087	O75475	0	589	803
P17676	Q96QK1	0	783	801
Q14938	P01024	0	452	780
P05305	P23975	0	14	498
Q8N6Q3	P04637	0	635	723
P20226	P08697	0	525	595
P20783	P54253	0	202	362
O94907	P36957	0	132	319
P08842	Q07869	0	48	809
P08183	Q9UBK2	0	22	711
Q8IVL6	Q53HV7	0	33	155
P34998	P01160	0	703	795
Q6UXS9	P62760	0	612	614
P08842	O00418	0	48	659
Q7KZI7	P05155	0	382	508
Q6NXT4	P11021	0	184	812
P25445	O95760	0	438	704
P30711	Q9ULK4	0	728	799
O43426	Q02297	0	161	203
Q9Y5K2	P48681	0	92	733
Q9NX09	P30533	0	255	590
P15692	Q16698	0	212	778
Q8TEL6	Q9P2R7	0	66	389
P32297	Q16539	0	731	759
Q8IX18	Q9NPG2	0	220	556
Q8IVL6	Q7Z3E1	0	33	258
Q14194	Q9H2P0	0	667	318
Q6UB35	Q9P2K8	0	26	788
Q96IZ0	Q8NBJ4	0	522	547
P22735	Q9UQ35	0	63	432
P62760	P29459	0	614	761
Q9UQC2	Q15853	0	245	648
A4D1B5	P05362	0	209	230
P01583	P08047	0	573	583
Q6P1J6	P37231	0	16	259
P05091	P04406	0	299	326
P01023	P43004	0	781	796
P42858	Q9H2E6	0	64	727
P01374	P10144	0	260	364
Q9NZ42	P48681	0	660	733
Q13148	Q14116	0	691	741
O00712	Q99996	0	584	598
P25116	P46527	0	279	512
Q9P2K8	Q13555	0	788	797
Q6X4U4	P21399	0	186	249
O00429	P41594	0	440	748
Q8TCT9	Q9NV58	0	185	419
P04035	P30988	0	107	701
P15018	P42262	0	582	624
P36544	Q9NZT1	0	93	610
P51948	P08603	0	740	815
Q9Y478	P01308	0	6	246
P37231	P30556	0	259	359
Q6UB35	Q6ZW49	0	26	568
P30613	P23560	0	4	662
P34932	Q9BZC7	0	625	554
Q8WY21	Q9UKX3	0	415	585
O94811	P41594	0	628	748
Q8IZY2	P26599	0	696	742
P30556	P54253	0	359	362
P57723	P29323	0	762	763
P00749	Q13541	0	388	599
Q92993	P01024	0	755	780
P25445	P09622	0	438	776
Q16552	Q13526	0	200	472
P19320	P11926	0	58	367
Q13148	P43681	0	691	719
Q9UD71	O43583	0	665	526
Q15392	Q9ULK4	0	655	799
Q13427	P16035	0	208	630
Q16739	Q5FWF5	0	328	465
Q53HV7	Q5K651	0	155	734
P21554	P13500	0	631	681
P05121	P01100	0	541	602
P68363	Q99572	0	3	407
Q16552	P28340	0	200	580
P98155	P02774	0	227	649
P28335	Q92876	0	793	800
Q15078	Q8IV08	0	293	633
P19320	Q9BT17	0	58	76
Q8IZY2	P09874	0	696	752
Q02218	P32297	0	398	731
Q13901	P50406	0	65	714
P26441	Q8N6Q3	0	528	635
P01303	Q9ULK4	0	243	799
Q9Y4H2	Q03519	0	213	433
Q96EB6	P23141	0	153	426
P11511	P09488	0	214	658
Q6ZW49	P10635	0	568	587
O60502	Q9Y286	0	204	532
P15036	Q16769	0	304	470
P08047	P42261	0	583	623
Q03181	Q96BI3	0	679	689
Q9BZC7	P12004	0	554	814
P08913	Q13470	0	281	358
P34995	Q03519	0	5	433
O76074	P28845	0	395	520
Q16552	Q9H0M4	0	200	253
P21554	P41222	0	631	721
P04054	P21554	0	609	631
P01034	P22415	0	581	708
Q06455	P21399	0	198	249
Q03519	P16070	0	433	538
Q9NTG7	P15529	0	779	802
P34998	Q9UBK2	0	703	711
P26441	P21266	0	528	807
P36222	P63098	0	277	448
Q8IV08	P08833	0	633	646
Q16143	Q12857	0	119	303
Q9NQW7	P12644	0	151	205
Q9H0M4	P35638	0	253	805
Q13627	P04141	0	490	712
P10912	Q9UQ35	0	189	432
P43220	O00712	0	477	584
P25090	Q92876	0	179	800
P68363	Q6NXT4	0	3	184
Q13127	P26441	0	141	528
P09603	Q00059	0	0	524
P01100	P23945	0	602	705
Q96TC7	O00206	0	17	143
P46527	P19397	0	512	756
Q9NPG2	P12277	0	556	699
P07550	P02654	0	664	753
Q5VW36	Q13501	0	139	675
O00468	P32780	0	542	586
P17927	P04155	0	324	488
Q14573	Q13093	0	713	735
Q9H9B1	P11279	0	410	760
Q13310	P42262	0	546	624
P13500	P43004	0	681	796
P20226	O95140	0	525	639
P25774	Q9NRI5	0	131	360
O76074	Q9NR96	0	395	808
P30519	Q9NUM4	0	263	371
P25098	Q15853	0	182	648
P19397	Q96CV9	0	756	774
P04141	Q9BTE1	0	712	813
P02686	Q9NRX1	0	95	533
P52732	P11215	0	381	405
P32780	Q92542	0	586	690
Q8NA03	Q9C0B1	0	20	291
Q9P2R7	Q9BZC7	0	389	554
P05230	P43004	0	572	796
P00738	Q8IX03	0	710	794
Q92945	Q8IZY2	0	687	696
P35869	P12821	0	27	152
P00734	P17735	0	130	406
P35558	P01189	0	348	616
Q13901	Q9Y287	0	65	510
O43464	Q9NRX1	0	55	533
P08842	Q13093	0	48	735
Q8TF42	P10253	0	454	787
P04406	Q9P2Q2	0	326	738
P45983	P04155	0	375	488
O00116	Q9UEF7	0	380	621
P35858	P62760	0	514	614
P50052	O95433	0	99	632
P14555	P28329	0	338	766
P62760	O43184	0	614	758
P02768	P21554	0	49	631
P09917	P18433	0	566	626
P08709	Q07812	0	336	773
P50222	P41222	0	437	721
P57723	P42574	0	762	817
Q8IX18	Q03135	0	220	717
Q16082	Q14573	0	25	713
Q6ZW49	P98164	0	568	786
Q9Y3P8	P02787	0	608	654
P15559	P00751	0	23	158
P41235	P11166	0	503	579
P16284	Q14457	0	290	725
Q9UKX3	Q13093	0	585	735
Q14938	Q9BRK5	0	452	604
Q9NPG2	P32297	0	556	731
P68363	P49638	0	3	390
P11245	P14859	0	68	539
P01303	Q96QK1	0	243	801
P01303	O75436	0	243	483
P18440	Q01094	0	392	617
P08571	Q13127	0	12	141
P48681	O15350	0	733	789
P08138	Q6UXS9	0	346	612
Q9H3D4	Q9P2K8	0	125	788
P09038	Q13501	0	347	675
Q96P20	O76074	0	254	395
P17936	P63098	0	86	448
Q6UXS9	Q92870	0	612	819
Q9NZ42	P57723	0	660	762
P49638	O94779	0	390	521
P05155	O15350	0	508	789
P78380	Q8IX03	0	775	794
P25098	A4D1B5	0	182	209
P05091	P04114	0	299	591
P02774	P43004	0	649	796
Q9H0M4	Q16769	0	253	470
O95477	Q13555	0	688	797
Q8IVL6	Q9H0M4	0	33	253
P37231	Q9Y6M5	0	259	790
P17861	P34998	0	605	703
Q14116	P78380	0	741	775
P08575	P02741	0	9	576
Q07666	P21709	0	746	784
Q9NX95	O96018	0	494	509
P09917	Q99996	0	566	598
Q2M3D2	Q9Y5Z0	0	109	272
P11597	Q13133	0	530	603
P04179	P98164	0	110	786
P17735	P49716	0	406	491
P29459	P09622	0	761	776
P14136	Q9UQ26	0	485	536
Q8IWL8	Q8N6Q3	0	523	635
P22415	P20336	0	708	737
P01344	P17861	0	344	605
Q99720	P08603	0	640	815
P06850	Q8N6Q3	0	31	635
P29475	P02751	0	302	333
P17600	P08246	0	294	676
P10912	Q12857	0	189	303
Q08752	O95140	0	416	639
Q13526	P23945	0	472	705
P11166	P10635	0	579	587
P02655	P04798	0	193	481
P78417	P34998	0	191	703
Q9NP58	P01160	0	476	795
P08047	P11150	0	583	684
P01100	O95185	0	602	694
P24752	P22694	0	496	806
Q96JB1	P50406	0	286	714
P35858	Q15853	0	514	648
Q8WXG6	P02654	0	219	753
Q02750	Q16552	0	162	200
Q9NZ42	P09874	0	660	752
Q14934	Q16739	0	75	328
P55210	O14654	0	513	594
P18054	P21709	0	144	784
Q13427	P15529	0	208	802
Q01130	Q9NX95	0	463	494
Q8N6N3	Q96QK1	0	422	801
P35558	Q92769	0	348	683
O96008	P13945	0	268	569
Q9UQM7	P23945	0	114	705
P0CG47	P02654	0	709	753
Q8IWL8	P20339	0	523	744
P11150	Q8TDB8	0	684	724
P41594	Q96CV9	0	748	774
Q8WY21	P04150	0	415	486
P62760	P15529	0	614	802
P35858	P20339	0	514	744
P02461	Q5K651	0	421	734
P35462	Q92793	0	474	480
P05090	P45983	0	298	375
Q16769	Q07869	0	470	809
P34932	P16035	0	625	630
Q07866	Q9NR96	0	804	808
P56937	P01344	0	156	344
P02656	O14867	0	196	289
P04141	P51948	0	712	740
P02753	Q9P2R7	0	335	389
Q9UQ90	Q12879	0	443	707
Q9H4A3	Q01094	0	563	617
P41159	P51948	0	424	740
P04150	Q9Y286	0	486	532
Q8NBJ4	P10253	0	547	787
P04062	Q96T58	0	618	661
Q99523	Q9ULK4	0	647	799
P04271	Q9P2R7	0	417	389
O43426	P43235	0	161	716
Q6P1J6	P57723	0	16	762
Q9Y2S7	P35052	0	627	645
Q8N6N3	P36507	0	422	769
O00499	P01579	0	36	236
Q9P0L2	Q9NRX1	0	300	533
P17735	O00548	0	406	434
Q9Y287	Q9ULK4	0	510	799
P55210	O94779	0	513	521
Q6NXT4	O75689	0	184	497
Q9Y2G2	Q9UQ90	0	145	443
P25774	P22694	0	131	806
P17600	O60858	0	294	396
Q8N6N3	O60733	0	422	460
Q9UBK2	Q13093	0	711	735
P31645	Q13155	0	527	651
P29466	P08047	0	552	583
P01241	Q99523	0	120	647
P39060	Q8N165	0	239	643
Q13155	P08247	0	651	677
P05091	P35613	0	299	457
P05362	Q9Y2S7	0	230	627
P56937	P08697	0	156	595
P24752	Q9UEF7	0	496	621
P56817	Q14938	0	175	452
Q9H2E6	Q07869	0	727	809
Q9NUM4	Q01113	0	371	543
P36507	Q9BZC7	0	769	554
P19838	Q8N6Q3	0	492	635
P57723	P36507	0	762	769
Q15485	Q92769	0	292	683
Q06546	Q9Y287	0	384	510
P23219	O94811	0	442	628
P24593	P04637	0	453	723
Q92185	P53805	0	188	644
P17735	Q9UKX3	0	406	585
Q9UQM7	P01024	0	114	780
Q8IWL8	P01584	0	523	574
Q12926	Q13829	0	276	818
Q9NRX1	P06241	0	533	816
Q6ZSZ6	Q92542	0	560	690
P17735	Q9UBK2	0	406	711
Q02218	Q86TM6	0	398	770
Q9BT17	Q9BZC7	0	76	554
Q8N6N3	P55072	0	422	495
P18146	P23945	0	256	705
Q96HU1	P19397	0	685	756
P20702	Q8TF42	0	399	454
O76074	Q8NBJ4	0	395	547
P06746	O60603	0	137	317
P34932	P02654	0	625	753
Q9NPG2	P04054	0	556	609
P48736	P06681	0	233	101
P02655	Q92870	0	193	819
O14558	P36544	0	40	93
P58004	P11717	0	653	669
P00488	Q99784	0	216	478
O43583	P43004	0	526	796
Q9NWQ8	P01189	0	592	616
Q92793	P35858	0	480	514
P01033	O94811	0	85	628
P09603	P49716	0	0	491
P02461	P42261	0	421	623
P05019	Q13315	0	505	726
P27169	P30988	0	136	701
Q96S59	Q9P2Q2	0	657	738
Q02410	Q14116	0	698	741
P01189	O95477	0	616	688
Q15118	P18054	0	39	144
Q12988	P01023	0	553	781
Q9NYY3	P08247	0	672	677
P01344	Q6PI77	0	344	479
P35558	P22607	0	348	597
Q12857	P43115	0	303	455
P04798	Q07666	0	481	746
P55055	P25098	0	128	182
P29459	Q13829	0	761	818
P28340	O95477	0	580	688
P11712	Q9Y6M5	0	666	790
Q96BI3	P12004	0	689	814
Q6X4U4	P25705	0	186	785
P40189	O00327	0	567	749
P01583	Q96T58	0	573	661
Q9Y5K2	P06241	0	92	816
A5A3E0	P62760	0	537	614
Q96LZ7	O00418	0	404	659
P30556	P11597	0	359	530
Q5VW36	O75436	0	139	483
P04798	Q99523	0	481	647
Q99933	P54868	0	24	262
P78380	P01160	0	775	795
P19397	Q16698	0	756	778
P51606	P01106	0	266	601
Q9NPG2	P50406	0	556	714
P38936	Q8N165	0	564	643
O75955	Q9P2R7	0	356	389
Q14994	P98164	0	257	786
O15524	P14778	0	507	791
Q99996	Q9Y2S7	0	598	627
Q9NX95	Q9P2Q2	0	494	738
Q92769	P15529	0	683	802
Q6X4U4	Q13155	0	186	651
Q99572	Q9NZT1	0	407	610
P23945	Q15650	0	705	777
P06858	Q13867	0	35	247
P00488	P43115	0	216	455
P34995	P12004	0	5	814
Q86UG4	Q9BVK6	0	271	751
Q9NRI5	P15529	0	360	802
P40189	P17861	0	567	605
P25774	P17927	0	131	324
P23945	P00519	0	705	782
Q9Y5K6	P01241	0	91	120
O95760	P43004	0	704	796
P54646	P11150	0	165	684
Q6PI77	P51681	0	479	519
P51606	P16671	0	266	397
P50406	P04637	0	714	723
P09601	O43184	0	418	758
P00488	Q8IX18	0	216	220
P01579	P01130	0	236	240
P10147	Q12988	0	83	553
P01042	Q13555	0	435	797
P54868	P29972	0	262	287
P16220	P09936	0	468	475
Q96JB1	Q9C0B1	0	286	291
P08913	Q9UQ35	0	281	432
O00116	Q13829	0	380	818
Q13131	P51693	0	373	732
P01100	P20339	0	602	744
Q02218	P20336	0	398	737
P52732	Q99714	0	381	511
P08913	Q96QK1	0	281	801
P20783	Q13501	0	202	675
P34932	P11712	0	625	666
Q13356	Q9UQ26	0	340	536
P51606	P08047	0	266	583
Q92731	P07339	0	312	327
P68363	Q14457	0	3	725
P43220	O95760	0	477	704
Q13224	Q92870	0	409	819
Q14195	P41594	0	670	748
P41159	P28329	0	424	766
Q92542	Q9ULK4	0	690	799
P00450	Q14194	0	607	667
Q92731	P42898	0	312	363
P39060	P42262	0	239	624
Q9Y6M5	Q8IX03	0	790	794
P19838	Q9Y286	0	492	532
P19320	P24522	0	58	571
Q03181	P21709	0	679	784
Q14116	Q07866	0	741	804
Q01113	O14920	0	543	652
P68363	P30519	0	3	263
Q8N427	O14558	0	28	40
Q01113	P28340	0	543	580
Q9UQ26	O60706	0	536	593
P11245	P09601	0	68	418
P23297	P11717	0	562	669
P01106	P02654	0	601	753
P00734	P07196	0	130	159
P19320	Q16143	0	58	119
P14416	P20810	0	334	545
P14735	P50406	0	69	714
O00329	Q96T58	0	447	661
P05362	P58004	0	230	653
P41159	Q14194	0	424	667
Q9BXM7	Q9Y286	0	218	532
Q06546	O00429	0	384	440
P41235	Q9UKX3	0	503	585
Q9UIK4	Q9P2R7	0	600	389
Q16769	Q9BTE1	0	470	813
P13945	P11712	0	569	666
Q9UBK2	P50406	0	711	714
Q9NZJ5	Q03181	0	493	679
P16671	P36575	0	397	792
P34995	O96008	0	5	268
P41970	P20674	0	376	429
P05198	P43115	0	207	455
P08684	P29323	0	413	763
P19397	Q13555	0	756	797
P38646	P51681	0	351	519
P62760	P01023	0	614	781
P27169	P09936	0	136	475
P17861	P30988	0	605	701
P29972	P04141	0	287	712
P15692	P22415	0	212	708
Q06546	Q99996	0	384	598
P50406	Q13093	0	714	735
P41231	O75475	0	501	803
Q15650	P36575	0	777	792
Q9BXW9	P11597	0	87	530
Q16620	P43235	0	715	716
P30556	Q8N6N3	0	359	422
P43681	P09622	0	719	776
Q03181	P25705	0	679	785
P08588	P28845	0	238	520
Q9NQW7	P25116	0	151	279
Q6PI77	P35408	0	479	736
P43115	P26441	0	455	528
P49638	Q00059	0	390	524
Q6NXT4	P17927	0	184	324
O00418	P28335	0	659	793
Q13627	P02787	0	490	654
O76074	Q14956	0	395	428
P35520	P01275	0	82	222
Q9Y2S7	P48681	0	627	733
P05019	Q8N6Q3	0	505	635
P04054	Q02410	0	609	698
P05198	Q9UNQ0	0	207	267
P10144	P55087	0	364	589
P20810	P21709	0	545	784
Q13153	Q8WY21	0	102	415
P25116	P27348	0	279	500
P50406	Q5K651	0	714	734
P24386	Q14956	0	211	428
P02461	Q92945	0	421	687
Q9ULK4	Q96QK1	0	799	801
A4D1B5	Q14457	0	209	725
P07741	P25705	0	550	785
Q13356	P41222	0	340	721
P11597	P22694	0	530	806
P20336	O75475	0	737	803
P07741	Q96HU1	0	550	685
P37198	P15104	0	385	578
Q15118	P02766	0	39	53
P04141	P43004	0	712	796
P09603	Q9C0B1	0	0	291
Q8N427	Q05193	0	28	108
Q96JS3	Q9BXM7	0	142	218
Q8TCT9	O75469	0	185	226
P01903	O43602	0	29	30
Q9P2Q2	Q9BVK6	0	738	751
P06396	P48681	0	441	733
Q8WY21	P09917	0	415	566
Q8WY21	O14939	0	415	430
P20336	P08603	0	737	815
P55210	P51681	0	513	519
P05231	P01374	0	51	260
O00329	Q6ZW49	0	447	568
P08922	P14324	0	47	596
P38936	Q9NZ42	0	564	660
P11245	P55055	0	68	128
Q13469	Q6UXS9	0	111	612
P00734	Q9UQM7	0	130	114
Q6UXS9	Q15303	0	612	638
P30556	Q02218	0	359	398
P78536	P23297	0	464	562
P10912	Q86TM6	0	189	770
P09104	P55210	0	393	513
P42704	P57723	0	386	762
Q14194	Q92876	0	667	800
Q13470	P08246	0	358	676
Q16769	Q5K651	0	470	734
Q12798	Q8TCT9	0	80	185
P00751	Q96T58	0	158	661
P22301	P35613	0	449	457
Q6ZW49	P30533	0	568	590
P35670	P22694	0	706	806
P29274	P18440	0	284	392
Q9UKX3	Q92902	0	585	622
P14324	Q99720	0	596	640
Q86WG3	Q14938	0	275	452
Q92945	P36575	0	687	792
P41594	O15350	0	748	789
P05091	Q15650	0	299	777
Q13326	P57723	0	750	762
Q15021	P32297	0	103	731
Q92945	Q9Y6M5	0	687	790
P04062	Q05586	0	618	768
P25098	Q99988	0	182	473
P08069	Q9BTE1	0	217	813
P28799	O75475	0	206	803
P55210	P08833	0	513	646
P62753	P08697	0	18	595
P08922	P0DP24	0	47	70
P57723	Q13829	0	762	818
Q14116	Q9ULK4	0	741	799
Q8N6Q3	Q9P2R7	0	635	389
P16278	Q9UQ90	0	118	443
P11150	P49768	0	684	798
P04035	P09622	0	107	776
P13945	Q14764	0	569	619
P37198	P02741	0	385	576
P27169	Q12879	0	136	707
Q15853	O95197	0	648	757
P18440	O00213	0	392	729
P01303	Q7Z3E1	0	243	258
P58004	P19397	0	653	756
P04798	O15524	0	481	507
P17735	P01189	0	406	616
P03956	Q9H2E6	0	461	727
Q12798	Q15485	0	80	292
P02654	P36575	0	753	792
Q9UKG1	P02741	0	378	576
P56937	P02655	0	156	193
P04798	P63165	0	481	577
Q8N165	Q8TDB8	0	643	724
Q9C000	O00468	0	282	542
P13500	Q92542	0	681	690
P53004	P06241	0	668	816
Q13093	Q9BTE1	0	735	813
O76074	Q16769	0	395	470
Q12798	P23141	0	80	426
P98155	P07237	0	227	535
P35613	Q13148	0	457	691
P02753	P28845	0	335	520
Q9NR96	P42574	0	808	817
Q04760	Q9H2E6	0	718	727
P35354	P00749	0	224	388
Q2M3D2	Q9BZR6	0	109	168
P30519	P14859	0	263	539
P08047	O14654	0	583	594
Q06546	P20702	0	384	399
P04054	P51948	0	609	740
Q96T58	Q92870	0	661	819
Q13356	P05155	0	340	508
P30556	P08603	0	359	815
O76074	P30711	0	395	728
Q9NZ52	P78417	0	56	191
P25490	P80188	0	506	702
Q9Y6M5	Q96QK1	0	790	801
Q00535	O95140	0	32	639
Q12955	P02461	0	414	421
Q9Y5Z0	Q9C000	0	272	282
P60568	O96017	0	225	499
Q92902	P78509	0	622	671
P01308	Q99996	0	246	598
P36222	O60603	0	277	317
Q8NBJ4	Q96T58	0	547	661
Q96HU1	P28329	0	685	766
Q9ULV1	P62760	0	310	614
O95760	P51693	0	704	732
O14757	Q8N165	0	487	643
P02655	P03372	0	193	682
P63098	Q8IWL8	0	448	523
Q9H3D4	Q92185	0	125	188
P11473	Q99720	0	311	640
P02461	Q9NZT1	0	421	610
Q9Y478	Q92185	0	6	188
Q96T58	Q9P2Q2	0	661	738
O14556	Q9NR96	0	45	808
P09936	Q9NTG7	0	475	779
P08887	P37198	0	150	385
O95760	P57723	0	704	762
P10827	P16278	0	50	118
P11712	P08246	0	666	676
P23560	P07550	0	662	664
P04792	P62760	0	484	614
P12821	P36957	0	152	319
Q99784	P57723	0	478	762
P15692	Q12857	0	212	303
P32780	P21917	0	586	673
P05121	Q96CV9	0	541	774
P02743	O14654	0	575	594
Q96HU1	P22694	0	685	806
Q9H3D4	P01034	0	125	581
Q14994	P13945	0	257	569
P05091	P11712	0	299	666
P01019	Q03181	0	94	679
Q01113	Q13541	0	543	599
P41159	P17861	0	424	605
P51671	P01100	0	34	602
Q13627	P31645	0	490	527
Q6PI77	O94779	0	479	521
Q8WY21	P39905	0	415	613
Q92542	P35638	0	690	805
P28845	P29459	0	520	761
P09104	Q9H9B1	0	393	410
P09601	O43583	0	418	526
P54868	O14757	0	262	487
P32119	O75475	0	548	803
P37198	Q92743	0	385	549
P08253	Q16143	0	72	119
P08571	Q9P2Q2	0	12	738
A4D1B5	Q16881	0	209	471
P18887	Q9UQC2	0	57	245
P08670	P41235	0	469	503
P30556	P05164	0	359	629
P54257	Q01113	0	241	543
P50591	Q9Y4H2	0	138	213
P12644	P29474	0	205	301
P41159	Q9UBK2	0	424	711
P36575	Q9ULK4	0	792	799
P50591	Q96CV9	0	138	774
Q9BT17	P60709	0	76	181
Q8WW43	P02774	0	620	649
P06746	P02654	0	137	753
O60706	Q9UBN7	0	593	722
Q9P2R7	Q9P2K8	0	389	788
P49638	P22301	0	390	449
P21397	Q8IUH3	0	307	565
P08684	P12004	0	413	814
Q9BT76	Q14457	0	167	725
P01011	P42262	0	98	624
Q9NX95	Q9NRX1	0	494	533
P13500	Q96HU1	0	681	685
P13945	P04141	0	569	712
P42261	Q92993	0	623	755
O75955	P39905	0	356	613
Q96JS3	Q96HU1	0	142	685
P49281	P07741	0	104	550
P28845	P09488	0	520	658
Q13427	Q9Y287	0	208	510
Q15118	O76070	0	39	394
P27169	Q14573	0	136	713
O00418	P78380	0	659	775
O96008	P05093	0	268	297
P22301	Q6PI77	0	449	479
Q13356	A5A3E0	0	340	537
Q13753	Q13315	0	700	726
P20702	O15350	0	399	789
P51681	P30711	0	519	728
P36957	P32780	0	319	586
Q9ULV1	O76074	0	310	395
P08887	Q7Z3E1	0	150	258
P18146	O95433	0	256	632
P35520	P00488	0	82	216
P01100	Q16620	0	602	715
P49815	P31645	0	285	527
O76074	Q9UKX3	0	395	585
Q05639	P41231	0	274	501
P57723	P17676	0	762	783
P35354	Q14195	0	224	670
P49716	O95140	0	491	639
Q13093	Q9Y6M5	0	735	790
P20226	P13500	0	525	681
Q16143	P50591	0	119	138
Q13469	P15529	0	111	802
Q9H4A3	P08247	0	563	677
Q99988	P57723	0	473	762
Q92876	Q13829	0	800	818
P51671	Q8WXG6	0	34	219
P11831	Q9NX95	0	52	494
P04278	Q13315	0	423	726
Q16082	P20783	0	25	202
Q12857	Q9NV58	0	303	419
Q8N427	P02768	0	28	49
Q96JS3	P00488	0	142	216
Q12800	P13500	0	174	681
P20702	Q6ZSZ6	0	399	560
Q01094	Q9Y6M5	0	617	790
Q9UI47	Q9NP58	0	377	476
P04275	P35462	0	420	474
O00767	P19838	0	62	492
P11717	P36575	0	669	792
P62760	Q8N165	0	614	643
P08254	Q14934	0	71	75
Q96T58	Q8IZY2	0	661	696
P28329	Q9H2P0	0	766	318
Q9ULV3	Q99707	0	232	270
Q6PI77	P34998	0	479	703
Q7Z3E1	P43220	0	258	477
P04798	P02774	0	481	649
P50052	Q13469	0	99	111
P35354	O00468	0	224	542
P36575	Q9H2P0	0	792	318
P01008	P04150	0	339	486
Q9H3D4	O75553	0	125	445
Q9NR96	Q07869	0	808	809
P09619	Q9NUM4	0	194	371
P50222	O75436	0	437	483
P29965	Q9UQN3	0	60	355
O14867	Q13501	0	289	675
P10145	Q13148	0	482	691
P11150	Q9P2Q2	0	684	738
Q9NUM4	Q96HU1	0	371	685
Q8WY21	P20338	0	415	743
P04035	P14174	0	107	462
P18887	A4D1B5	0	57	209
P10635	Q8N6Q3	0	587	635
P20333	Q9BTE1	0	739	813
P42704	Q9Y286	0	386	532
Q99933	P34810	0	24	352
Q96TC7	Q9UJY5	0	17	606
P03372	P00738	0	682	710
P02461	Q9NZJ5	0	421	493
P08670	P10635	0	469	587
P02766	P41180	0	53	288
P01374	P36575	0	260	792
Q16643	P62760	0	466	614
Q12933	P53355	0	41	370
Q9BT76	P41222	0	167	721
Q96LZ7	O60733	0	404	460
P00750	O00116	0	157	380
P11137	P23219	0	79	442
P31645	P53004	0	527	668
P08133	Q9Y2W7	0	349	663
Q92945	P08603	0	687	815
P22301	P04216	0	449	764
Q96QC0	P01008	0	201	339
P06850	P29274	0	31	284
Q86WG3	P35613	0	275	457
O60603	P48681	0	317	733
P25090	P34932	0	179	625
Q5FWF5	Q8N6Q3	0	465	635
P16220	P08246	0	468	676
Q96T58	P21917	0	661	673
P41235	P26441	0	503	528
P25774	P38936	0	131	564
P51587	P08709	0	105	336
P63165	P29459	0	577	761
P51948	Q96QK1	0	740	801
P08588	P09622	0	238	776
Q92542	Q14116	0	690	741
P04155	Q9UIQ6	0	488	697
